-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  -6.882   Longitude 107.6172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 921.68 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M
2024,10,6,12,796.75,27.38
2024,10,6,13,694.62,27.39
2024,10,6,14,603.6,27.09
2024,10,6,15,394.42,26.42
2024,10,6,16,172.62,25.4
2024,10,6,17,19.4,23.7
2024,10,6,18,0.0,22.25
2024,10,6,19,0.0,21.64
2024,10,6,20,0.0,21.12
2024,10,6,21,0.0,20.84
2024,10,6,22,0.0,20.63
2024,10,6,23,0.0,20.34
2024,10,7,0,0.0,19.98
2024,10,7,1,0.0,19.75
2024,10,7,2,0.0,19.59
2024,10,7,3,0.0,19.48
2024,10,7,4,0.0,19.41
2024,10,7,5,5.97,19.32
2024,10,7,6,118.47,20.53
2024,10,7,7,343.75,21.93
2024,10,7,8,589.35,23.68
2024,10,7,9,767.22,25.17
2024,10,7,10,851.7,26.2
2024,10,7,11,861.8,26.96
2024,10,7,12,856.2,27.32
2024,10,7,13,758.08,27.27
2024,10,7,14,634.25,27.01
2024,10,7,15,414.1,26.28
2024,10,7,16,182.7,25.22
2024,10,7,17,20.3,23.46
2024,10,7,18,0.0,21.92
2024,10,7,19,0.0,21.41
2024,10,7,20,0.0,21.08
2024,10,7,21,0.0,20.67
2024,10,7,22,0.0,20.21
2024,10,7,23,0.0,19.81
2024,10,8,0,0.0,19.52
2024,10,8,1,0.0,19.34
2024,10,8,2,0.0,19.24
2024,10,8,3,0.0,19.18
2024,10,8,4,0.0,19.1
2024,10,8,5,6.78,19.11
2024,10,8,6,120.32,20.06
2024,10,8,7,340.23,21.35
2024,10,8,8,564.88,22.92
2024,10,8,9,726.8,24.24
2024,10,8,10,756.9,24.85
2024,10,8,11,784.75,25.33
2024,10,8,12,790.55,25.73
2024,10,8,13,671.83,26.08
2024,10,8,14,499.25,26.38
2024,10,8,15,314.48,26.05
2024,10,8,16,139.9,24.84
2024,10,8,17,18.42,23.0
2024,10,8,18,0.0,21.75
2024,10,8,19,0.0,21.35
2024,10,8,20,0.0,21.04
2024,10,8,21,0.0,20.74
2024,10,8,22,0.0,20.42
2024,10,8,23,0.0,20.02
2024,10,9,0,0.0,19.7
2024,10,9,1,0.0,19.4
2024,10,9,2,0.0,19.13
2024,10,9,3,0.0,19.01
2024,10,9,4,0.0,18.95
2024,10,9,5,6.35,18.89
2024,10,9,6,116.38,20.22
2024,10,9,7,313.65,21.64
2024,10,9,8,521.42,23.44
2024,10,9,9,632.25,25.04
2024,10,9,10,694.0,26.33
2024,10,9,11,727.12,27.21
2024,10,9,12,731.4,27.62
2024,10,9,13,727.95,27.54
2024,10,9,14,562.08,27.23
2024,10,9,15,374.52,26.51
2024,10,9,16,156.27,25.13
2024,10,9,17,16.9,23.35
2024,10,9,18,0.0,22.05
2024,10,9,19,0.0,21.68
2024,10,9,20,0.0,21.37
2024,10,9,21,0.0,21.0
2024,10,9,22,0.0,20.61
2024,10,9,23,0.0,20.25
2024,10,10,0,0.0,19.89
2024,10,10,1,0.0,19.51
2024,10,10,2,0.0,19.28
2024,10,10,3,0.0,19.16
2024,10,10,4,0.0,19.03
2024,10,10,5,6.47,18.9
2024,10,10,6,122.32,20.36
2024,10,10,7,349.5,21.78
2024,10,10,8,604.8,23.35
2024,10,10,9,774.53,25.07
2024,10,10,10,774.03,26.5
2024,10,10,11,767.38,27.43
2024,10,10,12,568.6,27.82
2024,10,10,13,686.53,27.57
2024,10,10,14,538.65,26.79
2024,10,10,15,355.58,25.81
2024,10,10,16,148.62,24.59
2024,10,10,17,16.45,23.36
2024,10,10,18,0.0,22.65
2024,10,10,19,0.0,22.45
2024,10,10,20,0.0,22.22
2024,10,10,21,0.0,21.92
2024,10,10,22,0.0,21.57
2024,10,10,23,0.0,21.22
2024,10,11,0,0.0,20.8
2024,10,11,1,0.0,20.45
2024,10,11,2,0.0,20.08
2024,10,11,3,0.0,19.71
2024,10,11,4,0.0,19.39
2024,10,11,5,8.12,19.14
2024,10,11,6,129.0,20.65
2024,10,11,7,344.17,22.17
2024,10,11,8,565.58,24.08
2024,10,11,9,714.0,25.75
2024,10,11,10,751.78,27.08
2024,10,11,11,809.6,27.92
2024,10,11,12,764.53,28.22
2024,10,11,13,690.2,28.22
2024,10,11,14,600.4,27.7
2024,10,11,15,397.98,26.98
2024,10,11,16,172.73,25.94
2024,10,11,17,18.35,24.25
2024,10,11,18,0.0,22.77
2024,10,11,19,0.0,22.15
2024,10,11,20,0.0,21.67
2024,10,11,21,0.0,21.23
2024,10,11,22,0.0,20.9
2024,10,11,23,0.0,20.66
2024,10,12,0,0.0,20.41
2024,10,12,1,0.0,20.17
2024,10,12,2,0.0,20.0
2024,10,12,3,0.0,19.87
2024,10,12,4,0.0,19.75
2024,10,12,5,6.6,19.7
2024,10,12,6,102.72,21.03
2024,10,12,7,276.6,22.3
2024,10,12,8,461.4,23.81
2024,10,12,9,580.85,25.5
2024,10,12,10,690.28,26.84
2024,10,12,11,729.15,27.56
2024,10,12,12,699.28,27.87
2024,10,12,13,609.3,27.8
2024,10,12,14,483.52,27.52
2024,10,12,15,333.58,26.61
2024,10,12,16,150.02,25.41
2024,10,12,17,16.95,23.92
2024,10,12,18,0.0,22.73
2024,10,12,19,0.0,22.29
2024,10,12,20,0.0,21.98
2024,10,12,21,0.0,21.73
2024,10,12,22,0.0,21.46
2024,10,12,23,0.0,21.21
2024,10,13,0,0.0,20.91
2024,10,13,1,0.0,20.64
2024,10,13,2,0.0,20.43
2024,10,13,3,0.0,20.27
2024,10,13,4,0.0,20.13
2024,10,13,5,7.72,20.01
2024,10,13,6,125.2,20.5
2024,10,13,7,320.7,21.02
2024,10,13,8,493.48,21.91
2024,10,13,9,587.35,23.37
2024,10,13,10,703.72,24.94
2024,10,13,11,695.05,26.34
2024,10,13,12,652.78,26.91
2024,10,13,13,560.2,26.85
2024,10,13,14,401.67,26.5
2024,10,13,15,244.2,25.84
2024,10,13,16,110.68,24.88
2024,10,13,17,13.45,23.42
2024,10,13,18,0.0,21.96
2024,10,13,19,0.0,21.48
2024,10,13,20,0.0,21.08
2024,10,13,21,0.0,20.8
2024,10,13,22,0.0,20.49
2024,10,13,23,0.0,20.19
2024,10,14,0,0.0,19.96
2024,10,14,1,0.0,19.66
2024,10,14,2,0.0,19.28
2024,10,14,3,0.0,18.98
2024,10,14,4,0.0,18.74
2024,10,14,5,7.7,18.55
2024,10,14,6,122.07,20.02
2024,10,14,7,328.08,21.65
2024,10,14,8,533.97,23.45
2024,10,14,9,670.47,25.23
2024,10,14,10,704.62,26.47
2024,10,14,11,722.62,27.18
2024,10,14,12,646.35,27.56
2024,10,14,13,549.95,27.55
2024,10,14,14,407.33,27.17
2024,10,14,15,236.18,26.54
2024,10,14,16,108.3,25.63
2024,10,14,17,12.15,24.04
2024,10,14,18,0.0,22.55
2024,10,14,19,0.0,21.92
2024,10,14,20,0.0,21.37
2024,10,14,21,0.0,20.92
2024,10,14,22,0.0,20.63
2024,10,14,23,0.0,20.34
2024,10,15,0,0.0,20.07
2024,10,15,1,0.0,19.82
2024,10,15,2,0.0,19.54
2024,10,15,3,0.0,19.23
2024,10,15,4,0.0,18.96
2024,10,15,5,6.8,18.67
2024,10,15,6,108.53,19.91
2024,10,15,7,280.12,21.25
2024,10,15,8,503.17,23.05
2024,10,15,9,663.12,24.97
2024,10,15,10,732.08,26.42
2024,10,15,11,811.15,27.35
2024,10,15,12,739.17,27.78
2024,10,15,13,592.83,27.85
2024,10,15,14,424.55,27.53
2024,10,15,15,251.6,26.81
2024,10,15,16,111.9,25.67
2024,10,15,17,13.05,23.61
2024,10,15,18,0.0,21.42
2024,10,15,19,0.0,20.57
2024,10,15,20,0.0,19.9
2024,10,15,21,0.0,19.82
2024,10,15,22,0.0,19.55
2024,10,15,23,0.0,19.14
2024,10,16,0,0.0,18.67
2024,10,16,1,0.0,18.2
2024,10,16,2,0.0,17.73
2024,10,16,3,0.0,17.31
2024,10,16,4,0.0,16.89
2024,10,16,5,7.78,16.48
2024,10,16,6,110.47,17.98
2024,10,16,7,296.08,19.83
2024,10,16,8,508.4,22.5
2024,10,16,9,718.58,24.62
2024,10,16,10,822.35,26.01
2024,10,16,11,920.03,26.85
2024,10,16,12,880.9,27.22
2024,10,16,13,754.6,27.14
2024,10,16,14,610.6,26.65
2024,10,16,15,409.4,25.69
2024,10,16,16,178.07,24.31
2024,10,16,17,17.8,21.99
2024,10,16,18,0.0,19.78
2024,10,16,19,0.0,19.29
2024,10,16,20,0.0,18.83
2024,10,16,21,0.0,18.28
2024,10,16,22,0.0,17.79
2024,10,16,23,0.0,17.36
2024,10,17,0,0.0,17.14
2024,10,17,1,0.0,17.07
2024,10,17,2,0.0,17.04
2024,10,17,3,0.0,16.99
2024,10,17,4,0.0,16.78
2024,10,17,5,9.82,16.44
2024,10,17,6,150.52,17.67
2024,10,17,7,371.55,19.37
2024,10,17,8,548.05,21.52
2024,10,17,9,718.85,23.57
2024,10,17,10,839.42,25.15
2024,10,17,11,818.7,26.27
2024,10,17,12,871.28,26.93
2024,10,17,13,700.08,27.19
2024,10,17,14,560.45,27.02
2024,10,17,15,334.12,26.35
2024,10,17,16,145.12,24.88
2024,10,17,17,18.62,22.52
2024,10,17,18,0.0,20.74
2024,10,17,19,0.0,20.05
2024,10,17,20,0.0,19.8
2024,10,17,21,0.0,19.56
2024,10,17,22,0.0,19.14
2024,10,17,23,0.0,18.59
2024,10,18,0,0.0,17.97
2024,10,18,1,0.0,17.57
2024,10,18,2,0.0,17.27
2024,10,18,3,0.0,17.01
2024,10,18,4,0.0,16.8
2024,10,18,5,9.52,16.62
2024,10,18,6,153.38,18.33
2024,10,18,7,400.58,20.19
2024,10,18,8,641.62,22.42
2024,10,18,9,824.25,24.59
2024,10,18,10,844.88,25.94
2024,10,18,11,861.65,26.82
2024,10,18,12,819.8,27.23
2024,10,18,13,759.05,27.24
2024,10,18,14,582.55,26.71
2024,10,18,15,359.12,25.49
2024,10,18,16,149.05,24.3
2024,10,18,17,15.7,22.56
2024,10,18,18,0.0,21.29
2024,10,18,19,0.0,20.79
2024,10,18,20,0.0,20.56
2024,10,18,21,0.0,20.36
2024,10,18,22,0.0,20.12
2024,10,18,23,0.0,19.92
2024,10,19,0,0.0,19.74
2024,10,19,1,0.0,19.6
2024,10,19,2,0.0,19.49
2024,10,19,3,0.0,19.35
2024,10,19,4,0.0,19.28
2024,10,19,5,9.45,19.2
2024,10,19,6,154.57,20.42
2024,10,19,7,393.1,21.87
2024,10,19,8,634.08,23.61
2024,10,19,9,727.0,25.44
2024,10,19,10,777.08,26.73
2024,10,19,11,775.65,27.5
2024,10,19,12,783.12,27.92
2024,10,19,13,647.75,27.68
2024,10,19,14,462.08,27.18
2024,10,19,15,296.42,26.19
2024,10,19,16,124.07,24.49
2024,10,19,17,14.02,22.8
2024,10,19,18,0.0,21.78
2024,10,19,19,0.0,21.6
2024,10,19,20,0.0,21.43
2024,10,19,21,0.0,21.26
2024,10,19,22,0.0,21.08
2024,10,19,23,0.0,21.02
2024,10,20,0,0.0,20.99
2024,10,20,1,0.0,20.85
2024,10,20,2,0.0,20.69
2024,10,20,3,0.0,20.54
2024,10,20,4,0.0,20.44
2024,10,20,5,9.15,20.39
2024,10,20,6,131.75,21.02
2024,10,20,7,323.38,21.67
2024,10,20,8,541.3,22.3
2024,10,20,9,658.78,22.98
2024,10,20,10,775.92,23.7
2024,10,20,11,789.33,24.48
2024,10,20,12,783.8,25.25
2024,10,20,13,685.7,25.89
2024,10,20,14,467.4,26.03
2024,10,20,15,296.7,25.51
2024,10,20,16,136.65,24.64
2024,10,20,17,15.73,22.95
2024,10,20,18,0.0,21.24
2024,10,20,19,0.0,20.51
2024,10,20,20,0.0,19.92
2024,10,20,21,0.0,19.59
2024,10,20,22,0.0,19.31
2024,10,20,23,0.0,19.14
2024,10,21,0,0.0,18.95
2024,10,21,1,0.0,18.72
2024,10,21,2,0.0,18.49
2024,10,21,3,0.0,18.26
2024,10,21,4,0.0,18.09
2024,10,21,5,9.62,17.99
2024,10,21,6,136.73,19.45
2024,10,21,7,355.17,21.43
2024,10,21,8,600.92,23.55
2024,10,21,9,681.67,25.34
2024,10,21,10,778.78,26.61
2024,10,21,11,761.55,27.48
2024,10,21,12,737.78,28.03
2024,10,21,13,618.17,28.17
2024,10,21,14,422.35,27.94
2024,10,21,15,305.9,27.28
2024,10,21,16,131.62,26.03
2024,10,21,17,14.85,24.38
2024,10,21,18,0.0,22.45
2024,10,21,19,0.0,21.62
2024,10,21,20,0.0,21.05
2024,10,21,21,0.0,20.67
2024,10,21,22,0.0,20.36
2024,10,21,23,0.0,19.99
2024,10,22,0,0.0,19.64
2024,10,22,1,0.0,19.38
2024,10,22,2,0.0,19.11
2024,10,22,3,0.0,18.78
2024,10,22,4,0.0,18.53
2024,10,22,5,10.38,18.35
2024,10,22,6,148.73,19.83
2024,10,22,7,378.8,21.7
2024,10,22,8,608.4,23.84
2024,10,22,9,773.9,25.79
2024,10,22,10,793.85,27.16
2024,10,22,11,788.6,28.04
2024,10,22,12,799.38,28.47
2024,10,22,13,653.1,28.46
2024,10,22,14,562.15,27.94
2024,10,22,15,325.45,26.93
2024,10,22,16,134.02,25.32
2024,10,22,17,13.65,23.38
2024,10,22,18,0.0,22.03
2024,10,22,19,0.0,21.64
2024,10,22,20,0.0,21.42
2024,10,22,21,0.0,21.15
2024,10,22,22,0.0,20.87
2024,10,22,23,0.0,20.69
2024,10,23,0,0.0,20.57
2024,10,23,1,0.0,20.41
2024,10,23,2,0.0,20.18
2024,10,23,3,0.0,20.11
2024,10,23,4,0.0,19.97
2024,10,23,5,9.38,19.86
2024,10,23,6,138.9,20.75
2024,10,23,7,356.17,21.72
2024,10,23,8,575.67,23.12
2024,10,23,9,693.08,24.49
2024,10,23,10,755.62,25.64
2024,10,23,11,768.7,26.44
2024,10,23,12,706.2,26.97
2024,10,23,13,585.83,26.95
2024,10,23,14,437.52,26.36
2024,10,23,15,282.1,25.28
2024,10,23,16,124.88,24.08
2024,10,23,17,13.85,22.78
2024,10,23,18,0.0,22.0
2024,10,23,19,0.0,21.7
2024,10,23,20,0.0,21.45
2024,10,23,21,0.0,21.2
2024,10,23,22,0.0,20.97
2024,10,23,23,0.0,20.77
2024,10,24,0,0.0,20.58
2024,10,24,1,0.0,20.39
2024,10,24,2,0.0,20.22
2024,10,24,3,0.0,20.14
2024,10,24,4,0.0,19.99
2024,10,24,5,10.98,19.72
2024,10,24,6,148.25,20.56
2024,10,24,7,361.73,21.46
2024,10,24,8,546.3,22.95
2024,10,24,9,670.72,24.52
2024,10,24,10,720.55,25.61
2024,10,24,11,761.17,26.41
2024,10,24,12,739.42,26.93
2024,10,24,13,671.75,27.1
2024,10,24,14,559.17,26.77
2024,10,24,15,338.12,26.07
2024,10,24,16,141.82,24.98
2024,10,24,17,14.88,23.25
2024,10,24,18,0.0,21.94
2024,10,24,19,0.0,21.55
2024,10,24,20,0.0,21.32
2024,10,24,21,0.0,21.04
2024,10,24,22,0.0,20.79
2024,10,24,23,0.0,20.58
2024,10,25,0,0.0,20.38
2024,10,25,1,0.0,20.18
2024,10,25,2,0.0,20.06
2024,10,25,3,0.0,19.9
2024,10,25,4,0.0,19.66
2024,10,25,5,11.12,19.4
2024,10,25,6,160.07,20.23
2024,10,25,7,392.33,21.19
2024,10,25,8,604.03,22.73
2024,10,25,9,755.53,24.56
2024,10,25,10,826.58,25.91
2024,10,25,11,803.1,26.85
2024,10,25,12,677.15,27.25
2024,10,25,13,688.05,27.2
2024,10,25,14,525.67,26.9
2024,10,25,15,332.27,26.16
2024,10,25,16,137.5,25.06
2024,10,25,17,14.7,23.4
2024,10,25,18,0.0,21.82
2024,10,25,19,0.0,21.26
2024,10,25,20,0.0,20.94
2024,10,25,21,0.0,20.65
2024,10,25,22,0.0,20.4
2024,10,25,23,0.0,20.07
2024,10,26,0,0.0,19.78
2024,10,26,1,0.0,19.51
2024,10,26,2,0.0,19.24
2024,10,26,3,0.0,19.01
2024,10,26,4,0.0,18.76
2024,10,26,5,10.98,18.56
2024,10,26,6,157.18,20.16
2024,10,26,7,392.17,21.64
2024,10,26,8,631.12,23.48
2024,10,26,9,772.15,25.24
2024,10,26,10,857.85,26.55
2024,10,26,11,874.47,27.4
2024,10,26,12,869.9,27.83
2024,10,26,13,735.58,27.86
2024,10,26,14,602.92,27.36
2024,10,26,15,366.88,26.45
2024,10,26,16,156.6,25.27
2024,10,26,17,15.88,23.55
2024,10,26,18,0.0,22.27
2024,10,26,19,0.0,22.02
2024,10,26,20,0.0,21.74
2024,10,26,21,0.0,21.47
2024,10,26,22,0.0,21.22
2024,10,26,23,0.0,20.99
2024,10,27,0,0.0,20.77
2024,10,27,1,0.0,20.57
2024,10,27,2,0.0,20.44
2024,10,27,3,0.0,20.37
2024,10,27,4,0.0,20.27
2024,10,27,5,12.32,20.13
2024,10,27,6,169.38,20.96
2024,10,27,7,405.0,21.95
2024,10,27,8,633.53,23.29
2024,10,27,9,740.08,24.67
2024,10,27,10,800.6,25.81
2024,10,27,11,828.22,26.57
2024,10,27,12,806.35,27.11
2024,10,27,13,695.38,27.37
2024,10,27,14,613.97,27.3
2024,10,27,15,392.35,26.88
2024,10,27,16,175.27,25.7
2024,10,27,17,18.5,24.19
2024,10,27,18,0.0,22.89
2024,10,27,19,0.0,22.32
2024,10,27,20,0.0,21.95
2024,10,27,21,0.0,21.7
2024,10,27,22,0.0,21.45
2024,10,27,23,0.0,21.14
2024,10,28,0,0.0,20.87
2024,10,28,1,0.0,20.56
2024,10,28,2,0.0,20.33
2024,10,28,3,0.0,20.08
2024,10,28,4,0.0,19.91
2024,10,28,5,13.07,19.79
2024,10,28,6,166.55,21.21
2024,10,28,7,368.45,22.66
2024,10,28,8,561.6,24.34
2024,10,28,9,728.35,26.0
2024,10,28,10,825.38,27.18
2024,10,28,11,827.97,27.92
2024,10,28,12,779.22,28.36
2024,10,28,13,635.83,28.45
2024,10,28,14,560.6,28.09
2024,10,28,15,368.2,27.3
2024,10,28,16,171.85,25.91
2024,10,28,17,17.2,24.22
2024,10,28,18,0.0,22.87
2024,10,28,19,0.0,22.45
2024,10,28,20,0.0,22.15
2024,10,28,21,0.0,21.88
2024,10,28,22,0.0,21.55
2024,10,28,23,0.0,21.15
2024,10,29,0,0.0,20.72
2024,10,29,1,0.0,20.39
2024,10,29,2,0.0,20.04
2024,10,29,3,0.0,19.71
2024,10,29,4,0.0,19.46
2024,10,29,5,12.73,19.24
2024,10,29,6,156.52,20.21
2024,10,29,7,356.17,21.58
2024,10,29,8,577.8,23.78
2024,10,29,9,768.2,26.08
2024,10,29,10,909.97,27.57
2024,10,29,11,946.15,28.48
2024,10,29,12,909.97,28.95
2024,10,29,13,809.62,29.03
2024,10,29,14,633.0,28.71
2024,10,29,15,441.08,28.05
2024,10,29,16,187.68,27.01
2024,10,29,17,18.35,25.0
2024,10,29,18,0.0,22.64
2024,10,29,19,0.0,21.66
2024,10,29,20,0.0,21.25
2024,10,29,21,0.0,21.03
2024,10,29,22,0.0,20.63
2024,10,29,23,0.0,20.15
2024,10,30,0,0.0,19.67
2024,10,30,1,0.0,19.25
2024,10,30,2,0.0,18.89
2024,10,30,3,0.0,18.65
2024,10,30,4,0.0,18.54
2024,10,30,5,13.23,18.56
2024,10,30,6,168.12,20.28
2024,10,30,7,397.0,21.92
2024,10,30,8,604.8,23.95
2024,10,30,9,735.75,25.81
2024,10,30,10,831.12,26.93
2024,10,30,11,894.7,27.68
2024,10,30,12,818.15,28.04
2024,10,30,13,761.97,28.06
2024,10,30,14,595.17,27.55
2024,10,30,15,361.77,26.68
2024,10,30,16,178.68,25.55
2024,10,30,17,19.95,23.78
2024,10,30,18,0.0,21.89
2024,10,30,19,0.0,21.57
2024,10,30,20,0.0,21.4
2024,10,30,21,0.0,21.12
2024,10,30,22,0.0,20.8
2024,10,30,23,0.0,20.42
2024,10,31,0,0.0,20.01
2024,10,31,1,0.0,19.69
2024,10,31,2,0.0,19.49
2024,10,31,3,0.0,19.36
2024,10,31,4,0.0,19.32
2024,10,31,5,12.62,19.35
2024,10,31,6,164.05,20.58
2024,10,31,7,368.98,21.82
2024,10,31,8,584.15,23.51
2024,10,31,9,705.3,24.79
2024,10,31,10,761.88,25.62
2024,10,31,11,821.95,26.21
2024,10,31,12,813.0,26.63
2024,10,31,13,663.65,26.77
2024,10,31,14,461.23,26.73
2024,10,31,15,308.17,25.96
2024,10,31,16,140.85,24.89
2024,10,31,17,18.0,23.67
2024,10,31,18,0.0,22.65
2024,10,31,19,0.0,22.18
2024,10,31,20,0.0,21.82
2024,10,31,21,0.0,21.58
2024,10,31,22,0.0,21.42
2024,10,31,23,0.0,21.39
2024,11,1,0,0.0,21.29
2024,11,1,1,0.0,21.09
2024,11,1,2,0.0,20.97
2024,11,1,3,0.0,20.84
2024,11,1,4,0.0,20.7
2024,11,1,5,13.25,20.59
2024,11,1,6,145.38,21.37
2024,11,1,7,304.38,22.43
2024,11,1,8,499.15,23.44
2024,11,1,9,650.25,24.53
2024,11,1,10,670.47,25.33
2024,11,1,11,664.62,25.68
2024,11,1,12,556.8,25.79
2024,11,1,13,394.88,25.67
2024,11,1,14,287.77,25.24
2024,11,1,15,193.05,24.86
2024,11,1,16,83.95,23.93
2024,11,1,17,9.6,22.74
2024,11,1,18,0.0,21.54
2024,11,1,19,0.0,21.05
2024,11,1,20,0.0,20.81
2024,11,1,21,0.0,20.86
2024,11,1,22,0.0,20.67
2024,11,1,23,0.0,20.12
2024,11,2,0,0.0,19.59
2024,11,2,1,0.0,19.2
2024,11,2,2,0.0,18.93
2024,11,2,3,0.0,18.77
2024,11,2,4,0.0,18.79
2024,11,2,5,11.68,18.96
2024,11,2,6,135.7,20.34
2024,11,2,7,336.12,21.99
2024,11,2,8,527.35,23.91
2024,11,2,9,633.12,25.5
2024,11,2,10,654.35,26.45
2024,11,2,11,609.6,27.07
2024,11,2,12,415.2,27.46
2024,11,2,13,171.95,27.57
2024,11,2,14,136.05,27.3
2024,11,2,15,116.25,26.44
2024,11,2,16,78.9,25.21
2024,11,2,17,6.72,23.71
2024,11,2,18,0.0,22.38
2024,11,2,19,0.0,21.73
2024,11,2,20,0.0,21.18
2024,11,2,21,0.0,20.79
2024,11,2,22,0.0,20.69
2024,11,2,23,0.0,20.61
2024,11,3,0,0.0,20.53
2024,11,3,1,0.0,20.42
2024,11,3,2,0.0,20.33
2024,11,3,3,0.0,20.21
2024,11,3,4,0.0,19.97
2024,11,3,5,10.4,19.77
2024,11,3,6,113.32,20.76
2024,11,3,7,278.45,21.53
2024,11,3,8,418.6,22.15
2024,11,3,9,509.25,22.89
2024,11,3,10,558.6,23.77
2024,11,3,11,518.38,24.44
2024,11,3,12,537.4,24.75
2024,11,3,13,489.15,24.94
2024,11,3,14,337.1,24.82
2024,11,3,15,174.48,24.21
2024,11,3,16,97.85,23.37
2024,11,3,17,6.82,22.25
2024,11,3,18,0.0,21.2
2024,11,3,19,0.0,21.0
2024,11,3,20,0.0,20.92
2024,11,3,21,0.0,20.93
2024,11,3,22,0.0,20.54
2024,11,3,23,0.0,20.64
2024,11,4,0,0.0,20.7
2024,11,4,1,0.0,20.5
2024,11,4,2,0.0,20.38
2024,11,4,3,0.0,20.33
2024,11,4,4,0.0,20.17
2024,11,4,5,7.47,19.92
2024,11,4,6,97.8,20.47
2024,11,4,7,244.65,21.36
2024,11,4,8,339.95,22.15
2024,11,4,9,336.85,22.83
2024,11,4,10,497.62,23.38
2024,11,4,11,551.08,23.54
2024,11,4,12,490.98,23.47
2024,11,4,13,352.6,23.35
2024,11,4,14,311.23,23.15
2024,11,4,15,189.98,22.84
2024,11,4,16,95.9,22.37
2024,11,4,17,12.7,21.79
2024,11,4,18,0.0,21.22
2024,11,4,19,0.0,21.02
2024,11,4,20,0.0,20.84
2024,11,4,21,0.0,20.48
2024,11,4,22,0.0,20.28
2024,11,4,23,0.0,20.34
2024,11,5,0,0.0,20.23
2024,11,5,1,0.0,20.12
2024,11,5,2,0.0,19.97
2024,11,5,3,0.0,19.85
2024,11,5,4,0.0,19.8
2024,11,5,5,11.95,19.8
2024,11,5,6,146.5,20.27
2024,11,5,7,359.4,20.97
2024,11,5,8,575.2,21.73
2024,11,5,9,718.15,22.56
2024,11,5,10,722.75,23.49
2024,11,5,11,773.15,24.36
2024,11,5,12,756.03,25.19
2024,11,5,13,608.38,25.53
2024,11,5,14,503.88,25.4
2024,11,5,15,351.92,24.88
2024,11,5,16,154.38,23.88
2024,11,5,17,16.92,22.66
2024,11,5,18,0.0,21.52
2024,11,5,19,0.0,21.04
2024,11,5,20,0.0,20.77
2024,11,5,21,0.0,20.61
2024,11,5,22,0.0,20.44
2024,11,5,23,0.0,20.37
2024,11,6,0,0.0,20.08
2024,11,6,1,0.0,19.89
2024,11,6,2,0.0,19.69
2024,11,6,3,0.0,19.45
2024,11,6,4,0.0,19.28
2024,11,6,5,10.1,19.11
2024,11,6,6,121.38,20.51
2024,11,6,7,290.0,21.82
2024,11,6,8,477.8,23.34
2024,11,6,9,479.12,25.0
2024,11,6,10,582.4,26.27
2024,11,6,11,704.42,27.09
2024,11,6,12,714.5,27.32
2024,11,6,13,674.03,27.28
2024,11,6,14,450.58,26.85
2024,11,6,15,359.75,25.79
2024,11,6,16,158.48,24.51
2024,11,6,17,17.95,23.04
2024,11,6,18,0.0,21.64
2024,11,6,19,0.0,21.02
2024,11,6,20,0.0,20.37
2024,11,6,21,0.0,19.88
2024,11,6,22,0.0,19.66
2024,11,6,23,0.0,19.45
2024,11,7,0,0.0,19.2
2024,11,7,1,0.0,18.92
2024,11,7,2,0.0,18.59
2024,11,7,3,0.0,18.3
2024,11,7,4,0.0,18.12
2024,11,7,5,12.18,18.01
2024,11,7,6,146.45,19.73
2024,11,7,7,343.6,21.79
2024,11,7,8,515.28,23.9
2024,11,7,9,715.28,25.31
2024,11,7,10,820.47,26.28
2024,11,7,11,799.92,26.9
2024,11,7,12,745.45,26.83
2024,11,7,13,573.7,26.59
2024,11,7,14,519.42,26.19
2024,11,7,15,300.15,25.49
2024,11,7,16,127.8,24.49
2024,11,7,17,14.38,23.22
2024,11,7,18,0.0,22.24
2024,11,7,19,0.0,21.95
2024,11,7,20,0.0,21.8
2024,11,7,21,0.0,21.63
2024,11,7,22,0.0,21.42
2024,11,7,23,0.0,21.19
2024,11,8,0,0.0,20.99
2024,11,8,1,0.0,20.85
2024,11,8,2,0.0,20.75
2024,11,8,3,0.0,20.62
2024,11,8,4,0.0,20.55
2024,11,8,5,11.98,20.63
2024,11,8,6,153.15,21.35
2024,11,8,7,376.83,22.13
2024,11,8,8,612.78,23.06
2024,11,8,9,679.58,23.84
2024,11,8,10,777.9,24.34
2024,11,8,11,806.28,24.96
2024,11,8,12,791.62,25.42
2024,11,8,13,637.92,25.66
2024,11,8,14,575.03,25.46
2024,11,8,15,400.6,24.83
2024,11,8,16,161.85,23.91
2024,11,8,17,17.48,22.82
2024,11,8,18,0.0,21.98
2024,11,8,19,0.0,21.68
2024,11,8,20,0.0,21.43
2024,11,8,21,0.0,21.18
2024,11,8,22,0.0,20.93
2024,11,8,23,0.0,20.78
2024,11,9,0,0.0,20.68
